feature,rmse,nb_zeros,nunique
2028e022d,0.8005279414310156,4319,79
13b8f7347,0.8005314512639912,4445,10
81aafdb57,0.8005335390906974,4268,139
4e593c1c5,0.8005353317397046,4410,37
a3e023f65,0.8005393664826917,4079,238
1389b944a,0.8005395974428232,4345,82
5807de036,0.8005402719319458,4276,94
3d71c02f0,0.8005442941517187,4136,226
19975f6ff,0.8005466225526063,4231,114
c4592ac16,0.8005493163686548,4248,109
99fe351ec,0.8005495429503748,4267,133
4634c8fae,0.8005508177285668,4387,51
fc9d04cd7,0.8005566646859086,4306,105
ae141696e,0.8005567385166915,4294,59
2570e2ba9,0.8005587066283244,4108,189
3132de0a3,0.800568208366482,4351,70
8794c72c8,0.8005752669202721,4263,130
3e37bffde,0.8005755478036768,4403,27
d50798d34,0.8005761871581231,4308,116
b33b29b75,0.8005783968330513,4371,59
7ab926448,0.8005791782542154,4160,133
db043a30f,0.8005799248968567,4135,169
589a5c62a,0.8005808539916179,4255,88
10b318bda,0.800582071360423,4375,62
64cabb6e7,0.8005836384709015,4120,123
467aa29ce,0.8005844119467789,4193,177
051410e3d,0.8005847266595383,4376,52
f3316966c,0.8005859868703779,4319,117
a4529b4ef,0.800589236684015,4412,36
073470b04,0.8005928929778318,4367,59
12122f265,0.8005949780590602,4225,90
9d2dea573,0.8005951924284799,4310,54
89cffafe9,0.8005975290852885,4319,56
fe758841a,0.8005992212839305,4386,55
06148867b,0.8006034962120517,4281,119
069a2c70b,0.8006039826747641,4325,111
f3cf9341c,0.800605591566369,4137,216
e6e2c3779,0.8006058887954839,4279,122
809a511d0,0.800613084643069,4348,71
313237030,0.8006140385214684,4256,134
948e00a8d,0.800614936434179,4280,89
b6fa5a5fd,0.8006188549823454,4154,133
1f2a670dd,0.8006191335100631,4264,105
35da68abb,0.8006208903925981,4186,161
f1a1562cd,0.8006228331547632,4117,133
f8ccfa064,0.8006255890301395,3874,171
8c309c553,0.8006290795452894,4368,76
a388d3605,0.8006299747174072,4361,58
ca25aad9f,0.8006325876528849,4375,59
26df61cc3,0.8006402255293045,4118,235
5b318b659,0.8006445086425422,4242,99
786351d97,0.8006451407906946,4178,137
2e7f340f2,0.8006474099450298,4368,59
ca2b906e8,0.8006483000570213,3558,283
c8a66413e,0.800650741793499,4423,29
720f83290,0.8006510398101557,4314,113
bb6260a44,0.8006518556952407,4289,113
829fb34b8,0.8006548607114339,4041,217
9666bfe76,0.8006558646793966,4337,78
0f07e3775,0.8006567462881813,4306,122
01f7de15d,0.80066825363505,4137,144
d0803e3a1,0.8006696364479001,3984,233
b05eae352,0.8006703553143818,4174,144
186b87c05,0.8006743222641051,4330,92
88d29cfaf,0.8006762862368536,4036,156
d7334935b,0.8006777997628192,4249,110
d47c58fe2,0.8006794151934483,4144,205
eb5a2cc20,0.8006846746445562,4293,129
76e092b8c,0.8006862406722582,4362,62
f4b374613,0.8006863723779143,4139,163
a34f8d443,0.8006879257829695,3978,220
65753f40f,0.8006916109264427,4235,124
1835531cd,0.8006925869162085,4342,83
f926a4cb4,0.8006936299960375,4364,59
3f6246360,0.8006957548621305,4213,103
cb4f34014,0.8006965892275516,4308,109
4e06c5c6d,0.8007107123664313,4342,85
174edf08a,0.8007126132600433,4116,191
8cd9be80e,0.8007150706984489,4333,71
f0d5ffe06,0.800716751357325,4298,122
a3fb07bfd,0.8007170609210179,3786,235
293e2698e,0.8007202530359752,4224,132
49063a8ed,0.8007214087744068,4319,110
fd9968f0d,0.8007215128965437,4302,114
3c209d9b6,0.8007225274868552,4192,132
9d5af277d,0.8007245544975843,4087,226
5a1589f1a,0.8007289995380651,3791,306
a355497ac,0.8007297387709926,4288,134
578eda8e0,0.8007304666279171,4120,167
2862eec4f,0.8007387807296791,4344,59
2c1ed7d88,0.8007391291683055,4225,98
68811ba58,0.8007454900313928,4159,249
ef139d7ac,0.8007461171390389,4409,32
1d744ff92,0.8007475002801788,4366,58
18c35d2ea,0.8007478793570866,3799,380
e585cbf20,0.8007498334775291,4279,71
95a2e29fc,0.80075332056126,4302,80
14a5969a6,0.8007538454667555,4166,136
02c21443c,0.8007562199451649,4108,240
d7978c11c,0.8007583892354206,4195,137
87ba924b1,0.800759720498538,4195,115
1a6d866d7,0.8007614663064054,4234,119
e16a20511,0.8007615136796609,3844,272
4af7c76b9,0.800763738153623,4360,74
6df033973,0.8007645633274223,3826,246
f6eba969e,0.800767446919957,3707,364
53102b93f,0.8007679034965635,3914,198
304ebcdbc,0.8007684447419403,4166,170
d00f7d768,0.8007718009602078,4408,35
150dc0956,0.8007740622519866,4304,69
9e7c6b515,0.8007761067542388,4139,231
0784536d6,0.8007803987678166,4282,97
04dc93c58,0.8007813198952969,4135,173
1401de8c2,0.8007814186099419,4231,108
a960611d7,0.8007814295993078,4177,167
526ed2bec,0.8007931720305016,4132,148
61c1b7eb6,0.8007939096770784,3893,273
85da130e3,0.8007949256323029,4331,92
3a66c353a,0.800800449608216,4315,101
2f26d70f4,0.8008032847991162,3910,203
ecb354edf,0.8008158370012577,3900,218
615cc4c17,0.8008165778491462,4372,63
2ef8b7f4f,0.8008179318231802,4236,133
a7f94dd85,0.8008199352987104,4436,20
2ce2a1cdb,0.8008220094264255,4210,88
775577e6f,0.8008242153257448,4337,59
c9160c30b,0.8008242857197221,4316,83
ecd4c66ec,0.8008265548107981,4347,86
bd308fe52,0.8008274365302628,4145,236
1477c751e,0.8008309357402466,4172,178
504e4b156,0.8008330699073498,4333,95
6a34d32d6,0.8008340460933676,4314,85
9b490abb3,0.8008394074565599,3985,257
bef84d3ad,0.8008425653291836,4423,30
9cc5d1d8f,0.8008432228095612,4038,184
9f2f1099b,0.8008449173924457,4125,129
edddb1ba5,0.8008460006114237,4252,118
f171b61af,0.8008475830988351,4099,205
fd7b0fc29,0.8008489345059785,4304,64
822e49b95,0.8008500671694534,3747,268
621f71db3,0.8008503904289977,4291,73
29181e29a,0.8008535877913412,4128,178
e5499c39d,0.8008539048663723,4403,31
b0095ae64,0.8008553299288839,4338,89
0929d922b,0.800858227232381,4369,56
f7c8c6ad3,0.8008584814508921,4295,95
733b3dc47,0.8008593050202176,4120,183
12a00890f,0.800859745581338,4080,198
20442bac4,0.8008643852813664,4233,114
22610c726,0.8008647144284216,4410,19
55a7e0643,0.8008647375785821,4147,138
32c8b9100,0.8008661318161621,4269,88
5fb9cabb1,0.8008666098303227,4230,93
c87f4fbfb,0.8008670383563077,4203,146
9e3aea49a,0.8008674677489528,4156,178
4edc3388d,0.8008702628323916,4328,84
b1b17b543,0.8008704157927606,4421,30
a3c187bb0,0.8008709097839409,4187,179
4f45e06b3,0.80087104315842,4299,75
e769ee40d,0.8008730428819449,4290,101
83ea288de,0.800873814629147,4324,111
8f76eb6e5,0.800874582813323,4119,235
312832f30,0.8008751674954793,4380,50
89e7dcacc,0.8008767236083558,4217,103
afac06058,0.800878460266274,4361,61
0d51722ca,0.8008800614991429,3695,352
c91a4f722,0.8008803890768551,4289,88
29c059dd2,0.8008901244767165,3780,308
842415efb,0.8008952230339889,4314,127
be5c8f449,0.800897023572448,4366,67
736513d36,0.8008982490190729,4297,129
b70c76dff,0.8008990824465247,4230,98
3b8114ab0,0.8008996206485631,4269,150
509e911f0,0.8009003282287718,4354,72
4c095683e,0.8009021479746838,4221,89
1ad24da13,0.8009027341060143,4357,87
4ecc3f505,0.8009028722968894,4122,156
0c9b00a91,0.8009075868332923,4280,81
39b3c553a,0.8009078582668735,3894,203
e5ddadc85,0.8009126603745695,4217,158
1904ce2ac,0.8009133657996133,4251,103
d1a5f5c20,0.8009133929645553,4424,30
fb5e1b2b7,0.8009145945456309,4260,117
4d294d2cf,0.8009148042066137,4360,79
cb71f66af,0.8009151433405469,4302,85
018ab6a80,0.8009208440382616,4110,186
e36687647,0.8009219094507348,4279,105
133e6f674,0.8009221544708867,4412,46
d428161d9,0.8009222107590287,3930,226
c4d657c5b,0.8009236898491616,4142,215
b1c5346c4,0.8009255185614425,4296,87
57276ea06,0.8009282478701355,4374,35
b6d206324,0.8009290517055425,4302,97
215c4d496,0.8009315932065738,4152,130
cc03b5217,0.8009317126926818,4322,110
24c41bd80,0.8009344454323145,4301,69
2fc60d4d9,0.8009384132047886,4007,259
37f11de5d,0.8009430551957308,4185,170
dcfcddf16,0.8009452099364566,4214,166
7f0d863ba,0.8009453131699182,4304,65
9e4765450,0.8009454785935718,4303,104
543c24e33,0.8009514172145966,4183,169
08984f627,0.8009545843857808,4248,114
87ee785b5,0.8009557159281494,4428,31
ae825156f,0.800956200738936,4308,77
22f95560c,0.800956841887804,4352,71
3af1785ee,0.8009581571474317,4364,59
025dea3b3,0.8009626709121697,4316,119
c08bf12d7,0.8009628075165884,4362,78
0d866c3d7,0.8009645771093474,4203,125
ac61229b6,0.8009653087281223,4309,86
4e06e4849,0.8009683624176496,4190,202
4f2f6b0b3,0.8009708644043205,4333,84
56b9c3eb3,0.8009717162620907,4435,15
ceba761ec,0.8009730187450073,4183,173
0872fe14d,0.8009749153565158,4354,53
1a382b105,0.8009755146687132,4189,216
71deb9468,0.8009757934917298,4347,87
17068424d,0.8009775741649673,4305,61
eb7981dd4,0.8009777094452255,4343,86
5b8c88c94,0.8009787264609626,4238,128
9e89978e3,0.8009795236124949,4224,103
518b5da24,0.8009814106421107,4295,105
b0c8d785d,0.8009824357546556,4439,6
0741f3757,0.8009827235552955,4079,182
a19b05919,0.800986945109386,4183,145
09184c121,0.8009874372871231,4224,114
5a7e898a1,0.800992916406288,4423,19
c0b22b847,0.8009931345270545,4352,83
ced6a7e91,0.8009953159298465,3749,393
770bef1c6,0.800996069469016,4407,43
4c835bd02,0.8009962547285115,4291,105
c059f2574,0.800996367938776,4262,106
8d6c2a0b2,0.8009974206023729,4453,7
7db1be063,0.8009987578491251,4147,223
99197edf2,0.8009987623125101,4236,94
a8e607456,0.8009990733340278,4308,70
a7da4f282,0.801000991822528,4310,67
8c922fa9a,0.8010017746411281,4361,71
1d5df91e2,0.801001902697079,4234,118
f9847e9fe,0.8010021517269403,4121,176
26c68cede,0.8010023624655439,4080,209
a175a9aa4,0.801006382160411,4342,67
47665e3ce,0.8010088057852333,4343,78
f807767c5,0.8010090835799903,4406,30
4bdeca0d2,0.80100908385406,4221,126
08d203407,0.8010148957341066,4356,62
7bde71e2f,0.8010161913447724,4427,32
e52260590,0.8010165263070826,4428,26
4ead853dc,0.8010198565875253,3857,414
b5df42e10,0.8010205789783763,4297,82
2e55d0383,0.801021468320761,4359,79
c9eda7d9c,0.8010224161852303,4371,60
258412544,0.8010224850607901,4387,44
eb8cbd733,0.8010227071107394,4319,70
5bf913a56,0.8010248560975143,4254,136
76a75bd91,0.8010258002269388,4381,44
8618bc1fd,0.8010273815417628,3803,232
0f6386200,0.8010340553291284,4275,111
b2e1308ae,0.8010372411905394,4184,130
22f05c895,0.8010390355084085,4363,70
45226872a,0.8010402292772566,4205,103
ec1425047,0.8010408515501846,4315,40
8d918c64f,0.80104097603358,4148,252
2ac62cba5,0.8010412892904815,4312,114
da22ed2b8,0.8010421284501394,4086,221
093b92da5,0.8010422317825239,4412,23
497adaff8,0.8010436393258417,4380,62
db1da2c31,0.8010464413925197,4306,49
11d86fa6a,0.8010471977608777,4294,86
4685cc47b,0.8010475261273546,4369,57
65266ad22,0.801051890579078,4322,85
89cebceab,0.8010522322505615,4080,219
b0b1c81ac,0.8010526195592705,4339,89
ec5764030,0.8010540185518994,4301,119
611151826,0.8010571770514823,4325,99
3b6b46221,0.8010579047054519,4366,67
01c16cc5a,0.8010580773012714,4406,26
8d81c1c27,0.8010632354301157,4257,130
b7d59d3b5,0.8010650086231028,3906,210
c5a83ecbc,0.8010655954271458,4197,209
d00757989,0.8010678531553801,4358,81
58a1cb6eb,0.8010688454333033,4409,21
202acf9bd,0.801069770417817,4143,234
cbf236577,0.801075224091831,4297,113
65d14abf0,0.801078084259988,4233,113
5ac7e84c4,0.8010784761415557,4088,200
7ec8cff44,0.8010787740898706,4369,60
3b52c73f5,0.8010811125726537,4322,89
9e39c29d0,0.8010815091168473,4184,88
8d7bfb911,0.8010843498139286,4177,223
d01cc5805,0.8010844168907029,4331,60
43dc0f90c,0.8010847660557614,4374,58
36cde3ce8,0.8010854024328539,4349,70
37f57824c,0.8010859898879784,3874,256
83e3e2e60,0.8010860816154206,4302,93
1da5c1b6b,0.8010862296346085,4418,32
ab7b12083,0.8010864343223953,4390,46
567d2715c,0.8010880336308281,4284,128
fc4a873e0,0.8010913817947304,4115,247
6045a2949,0.8010917598397465,4359,66
586b23138,0.8010922029630019,4104,140
38e6f8d32,0.8010957188194725,4044,168
7c444370b,0.8010966803134391,4188,158
693972ceb,0.8011003152697774,4364,58
6d46740f1,0.8011028581046629,4385,57
ca7ea80a3,0.8011053402880602,4289,140
6488c8200,0.8011056812357666,4038,265
d93058147,0.8011071056682433,4288,77
72f9c4f40,0.8011104416383548,4117,208
2488e17f5,0.8011122383356427,4224,119
9d5c7cb94,0.8011128318070381,4091,227
298db341e,0.8011141520277472,4253,107
961b91fe7,0.8011197352040524,3839,287
61f7bc574,0.8011218315850097,4375,54
680159bab,0.8011222902787307,4104,138
d5dcaa04a,0.8011240367306464,4240,98
0809c8241,0.801124996720114,4356,73
4bcf15776,0.8011251544149645,3647,320
b8a716ebf,0.8011251694911719,4125,128
b77c707ef,0.8011264780666298,4285,93
8601a29bc,0.8011280485619052,4412,21
170655e35,0.8011280669373928,4432,23
62f61f246,0.8011280732304797,4357,73
0cad4d7af,0.8011288990642828,4375,48
64dd02e44,0.8011289127037166,4111,171
ee7fb1067,0.801129212306807,4289,96
a0453715a,0.8011302107314993,4172,166
59dfc16da,0.8011307284306268,4006,218
19a67cb97,0.8011356611404308,4312,122
1f8754c4e,0.8011377026727704,4128,174
5244415dd,0.8011382259477918,4073,239
1f71b76c1,0.8011408245773651,4271,114
f0317ca4f,0.8011430788182439,4226,133
ae3aa1abd,0.801143249154768,4365,53
c593d73e8,0.8011442885210438,4380,52
d19110e37,0.8011456512067785,4278,108
f977e99dc,0.8011469937360545,4131,228
9d478c2ae,0.801150452948473,4321,113
bbfff6091,0.8011528310482314,4356,81
cc9c2fc87,0.8011566014114253,4282,64
284d07c28,0.8011577631049233,4377,47
1e8801477,0.8011579544038604,3891,221
f9378f7ef,0.8011585216527618,4317,80
6b241d083,0.8011588158180043,4060,222
ef4b87773,0.8011607284647781,4155,234
5c208a931,0.8011639075075805,4380,46
429687d5a,0.8011654053624868,4100,200
a61aa00b0,0.8011662851959596,4086,192
c901e7df1,0.8011667905329465,4284,85
e26299c3a,0.8011679707443669,4013,201
5190d6dca,0.8011701509684013,4087,245
f8a437c00,0.8011702715462468,4300,108
82e01a220,0.8011707216377242,3941,229
c8fdf5cbf,0.8011730920514235,4118,207
435f27009,0.8011751800192708,3945,232
1a6d13c4a,0.8011769733642945,4124,95
9de83dc23,0.8011800157669527,3557,266
357784061,0.8011828826753904,4444,16
0d7692145,0.8011828948548165,4341,105
2165c4b94,0.8011840114425246,4070,229
675d9ac8b,0.8011849250916045,4369,66
03055cc36,0.8011860123248118,4275,72
2135fa05a,0.8011865972660192,4368,76
7dcc40cda,0.8011892968906997,4338,78
0019109c4,0.801189861287902,4422,37
71c2f04c9,0.8011935660920997,4287,72
e3d33877c,0.8011965524218723,4361,60
e059a8594,0.8011973093953185,4288,80
ccc9ba695,0.8011978107560955,4345,89
7f9d59cb3,0.801199354226492,4304,112
c00356999,0.8012002617786831,4248,114
e7962beb9,0.8012009431502471,4414,38
c86c0565e,0.8012048734710118,4206,105
3aab2691c,0.8012061370421278,4291,51
c283d4609,0.8012095432432474,4313,98
86f0ede14,0.8012113659718977,4229,94
1bc285a83,0.8012120481914612,4128,222
467c54d35,0.8012146947121843,4307,117
a67d02050,0.8012155356837359,3972,247
1791b43b0,0.8012159209380624,4271,81
ac308c9a3,0.8012164400791227,4385,49
2daf6b624,0.8012164543244278,4315,112
a7f6bf4a9,0.801217649730994,4413,42
607a7b8f0,0.8012200776812177,4429,26
1af96abeb,0.8012241820555779,4294,66
913970e60,0.8012252716608387,4442,6
96f5cf98a,0.8012316589534086,4311,81
c25ea08ba,0.8012336021082916,4134,176
097c7841e,0.8012359614432376,4098,184
99f466457,0.8012360276628643,4233,105
b488b6a67,0.8012365446336256,4410,38
212efda42,0.8012375525531208,4157,234
8d2d050a2,0.8012383202769205,4173,168
32313055b,0.8012392288422141,4431,27
af1e16c95,0.8012397157725578,4276,97
de5e74ae7,0.801241285819816,4403,38
e3a41c199,0.801243780483061,4422,33
19a45192a,0.8012443127432486,4381,69
1529e64f6,0.8012448437855664,4416,35
aca96197c,0.8012451935263892,4403,31
1af4ab267,0.8012454041323428,4303,91
754ace754,0.80124641880852,4316,106
f04f0582d,0.801247527836,4279,77
f1b6cc03f,0.801249600089556,4273,134
fbe52b1b2,0.8012498443827752,4364,54
4de164057,0.801252525923289,4193,111
cb5587baa,0.801253616359759,4268,126
43ef60caa,0.8012567808624637,4424,21
78c57d7cd,0.8012569933121749,4298,112
151d318cd,0.8012601785881763,4419,23
e04141e42,0.8012610448568098,4169,96
50108b5b5,0.8012613095017969,4333,77
9126049d8,0.8012631914362429,4078,232
849125d91,0.8012641226159434,4158,159
9236f7b22,0.801265505148024,4352,84
70f3033c6,0.8012672876676514,4161,155
58e8e2c82,0.8012677022362614,4328,87
56f619761,0.801269512736319,4071,233
ccf6632e6,0.8012705202109383,4266,103
51c250e53,0.8012737018507601,4318,73
9fa984817,0.8012754738314012,4200,163
7298ca1ef,0.8012766517508444,4312,99
31a3f920c,0.8012785903002007,4370,52
fb8395d97,0.8012819233789612,4390,51
3d23e8abd,0.8012832709667799,4224,163
992b5c34d,0.8012837727938966,4334,71
55f4891bb,0.8012844846357576,4273,99
66891582e,0.8012846893826214,4288,125
dbb8e3055,0.801284912108684,4306,72
94ecf4c83,0.8012851765855784,4354,68
a165f5761,0.8012857905956873,4353,63
cd7f0affd,0.8012866565094533,3886,172
54481feaa,0.801289105677078,4422,38
9121c8d1b,0.8012906838162287,4424,24
c7525612c,0.8012910076887354,3802,290
e6c050854,0.801291193497195,4243,140
73445227e,0.8012943100264323,4300,92
75795ea0a,0.8012960126670011,4368,66
b850c3e18,0.8012981364366856,4164,232
9bb02469c,0.8012989376387911,4367,72
f65d1049f,0.8012994480384827,4431,26
afd87035a,0.8013011945529572,4317,109
ff2c9aa8f,0.8013042545816204,4154,141
a3382e205,0.8013047401120326,4015,284
c624e6627,0.8013057966108976,4276,123
a25bc2d4a,0.8013059270130892,4418,19
864b62f7d,0.8013069664919547,4377,54
34a2f580b,0.8013078627544502,4215,110
81e02e0fa,0.8013083013204445,4309,103
2fff1237e,0.8013087869257456,4445,15
555265925,0.8013091333578576,4277,88
916ac9986,0.8013094789932714,4433,27
9015ac21d,0.801310831007505,3935,215
48df886f9,0.8013125150472947,4420,32
92ba988e1,0.8013132163128387,4365,65
2cb73ede7,0.8013151008702718,3876,282
442b180b6,0.8013153839453984,4279,92
800f38b6b,0.8013179911872109,4284,89
7f55b577c,0.8013187264070382,4291,86
abb30bd35,0.8013189904086286,4323,115
ca04a07ca,0.8013208386921379,4377,57
26ab20ff9,0.8013232621790368,4224,87
330006bce,0.8013240556025802,4244,136
9401c82a9,0.801327547504881,4394,48
5f11fbe33,0.8013275717363597,4334,79
5ea2238fd,0.8013278861855597,4420,37
16517c8b0,0.8013280499461696,4347,70
43d99f930,0.8013286030099155,4403,44
b6f5910aa,0.8013287975389425,4263,122
a8b590c6e,0.8013295007739073,4343,62
cd41bbc4e,0.8013295280585657,4297,44
2c7e41e16,0.801331801802907,4379,52
5d4b3b236,0.8013333422841559,4432,26
6cd6037bd,0.8013334420418554,4425,25
05b0f3e9a,0.8013344539845363,4142,225
973663d14,0.8013354448223633,4257,130
9657e51e1,0.8013377971812885,4178,152
5089bf842,0.8013393324302435,4409,30
8479174c2,0.8013427510901006,4116,173
03ee30b8e,0.8013464228133619,4296,101
adadb9a96,0.8013466458291086,4319,76
00e87edf2,0.8013466929314995,4267,104
5030aed26,0.8013484679546999,4156,232
ee39e4ce0,0.8013501071091641,4367,72
0ae364eb9,0.8013501852756024,4436,23
9ad654461,0.8013503286055729,4292,86
b7d2baa45,0.8013503405399258,4374,47
685059fcd,0.8013508578073367,4139,199
8132d18b8,0.8013516814260649,4308,85
a84cbdab5,0.8013526143975411,4137,87
7b672b310,0.8013545496324324,4021,149
ee0b53f05,0.8013571382799038,4350,76
d3b9b9a70,0.8013587740236543,4259,107
93efdb50f,0.8013610078442068,4301,115
a93118262,0.8013622536129184,3743,324
4a3baddf6,0.8013628101116355,4416,20
fe0dd1a15,0.8013643436361405,4281,106
93a445808,0.8013648130849624,4304,89
48b839509,0.8013673742792038,4148,186
df3ac443c,0.8013679085724896,4425,30
0700acbe1,0.8013680172599408,4164,171
27a7cc0ca,0.8013681091705873,4111,240
a2616a980,0.8013695397087368,4290,96
50a900e26,0.8013711580844124,4359,66
9d2a850a3,0.8013716533766985,4452,7
2de8d5d54,0.801371667099434,4420,26
5ad1de183,0.8013721181497605,4391,47
f52a82e7f,0.8013723332787532,4356,85
5755fe831,0.8013728596053129,4338,59
9da65044c,0.8013745980572435,4418,19
29d7f1ebd,0.8013796751624044,4436,23
a72e0bf30,0.8013823909261999,4355,74
f5723deba,0.8013825993972923,4325,75
a60027bb4,0.801383053741869,4322,84
04ecdcbb3,0.8013834907232071,4306,73
cc01687d0,0.8013837723433583,4318,84
6192f193d,0.8013855741008566,4136,164
5cc9b6615,0.8013861115794381,4310,81
f82167572,0.8013907350257169,3940,224
f8ee2386d,0.8013977576966467,4232,104
72505ebb2,0.8013998226942243,4423,20
79e55ef6c,0.8014011706042479,4298,129
dd771cb8e,0.8014012165001492,3887,167
e429ad370,0.8014039690003059,4364,62
dd2fc85d7,0.8014045165885308,4435,19
9af753e9d,0.8014064147132384,4272,133
dc6676b1f,0.8014079773769327,4414,22
58d9f565a,0.8014098526049951,4296,71
e509be270,0.801411224081654,4293,134
4e5da0e96,0.8014120764711363,4174,126
9b26736c3,0.8014121825696232,4236,109
c5cb7200e,0.8014122678664964,4208,163
d9fa0485a,0.8014171725795196,4392,43
9509f66b0,0.8014174376023648,4354,83
020a817ab,0.8014193298834305,4250,108
9fc776466,0.8014257399915661,4296,93
85fe78c6c,0.8014257932404365,4137,225
402b0d650,0.801428370561169,4236,122
